,segment_id,resource_id,route_segment_id,origin,destination,route_start_time,route_end_time,load_start_time,load_end_time,resource_speed,evacuees,evacuated_location
155,10,Stormaway III,10,Tunstall Bay Dock,Gibsons Harbor,186.36,201.36,201.36,206.36,20.0,40,Tunstall Bay
156,11,Stormaway III,11,Gibsons Harbor,Tunstall Bay Dock,206.36,218.36,218.36,223.36,20.0,0,None
157,12,Stormaway III,12,Tunstall Bay Dock,Gibsons Harbor,223.36,238.36,238.36,243.36,20.0,40,Tunstall Bay
158,13,Stormaway III,13,Gibsons Harbor,Bowen Bay Marina,243.36,254.4,254.4,259.4,20.0,0,None
159,14,Stormaway III,14,Bowen Bay Marina,Gibsons Harbor,259.4,273.2,273.2,278.2,20.0,40,Bowen Bay
160,1,RCM SAR 01,1,Horseshoe Bay Terminal,Tunstall Bay Beach,30.0,49.0,49.0,52.0,30.0,0,None
161,2,RCM SAR 01,2,Tunstall Bay Beach,Gibsons Harbor,52.0,64.0,64.0,67.0,25.0,12,Tunstall Bay
162,3,RCM SAR 01,3,Gibsons Harbor,Tunstall Bay Dock,67.0,77.0,77.0,80.0,25.0,0,None
163,4,RCM SAR 01,4,Tunstall Bay Dock,Gibsons Harbor,80.0,92.0,92.0,95.0,25.0,12,Tunstall Bay
164,5,RCM SAR 01,5,Gibsons Harbor,Bowen Bay Beach,95.0,104.2,104.2,107.2,25.0,0,None
165,6,RCM SAR 01,6,Bowen Bay Beach,Gibsons Harbor,107.2,118.24000000000001,118.24000000000001,121.24000000000001,25.0,12,Bowen Bay
166,7,RCM SAR 01,7,Gibsons Harbor,Tunstall Bay Dock,121.24000000000001,131.24,131.24,134.24,25.0,0,None
167,8,RCM SAR 01,8,Tunstall Bay Dock,Gibsons Harbor,134.24,146.24,146.24,149.24,25.0,12,Tunstall Bay
168,9,RCM SAR 01,9,Gibsons Harbor,Tunstall Bay Dock,149.24,159.24,159.24,162.24,25.0,0,None
169,10,RCM SAR 01,10,Tunstall Bay Dock,Gibsons Harbor,162.24,174.24,174.24,177.24,25.0,12,Tunstall Bay
170,11,RCM SAR 01,11,Gibsons Harbor,Tunstall Bay Dock,177.24,187.24,187.24,190.24,25.0,0,None
171,12,RCM SAR 01,12,Tunstall Bay Dock,Gibsons Harbor,190.24,202.24,202.24,205.24,25.0,12,Tunstall Bay
172,13,RCM SAR 01,13,Gibsons Harbor,Tunstall Bay Dock,205.24,215.24,215.24,218.24,25.0,0,None
173,14,RCM SAR 01,14,Tunstall Bay Dock,Gibsons Harbor,218.24,230.24,230.24,233.24,25.0,12,Tunstall Bay
174,15,RCM SAR 01,15,Gibsons Harbor,Bowen Bay Marina,233.24,242.44,242.44,245.44,25.0,0,None
175,16,RCM SAR 01,16,Bowen Bay Marina,Gibsons Harbor,245.44,256.48,256.48,259.48,25.0,12,Bowen Bay
176,17,RCM SAR 01,17,Gibsons Harbor,Bowen Bay Beach,259.48,268.68,268.68,271.68,25.0,0,None
177,18,RCM SAR 01,18,Bowen Bay Beach,Gibsons Harbor,271.68,282.72,282.72,285.72,25.0,12,Bowen Bay
178,1,RCM SAR 01b,1,Horseshoe Bay Terminal,Tunstall Bay Dock,30.0,49.0,49.0,52.0,30.0,0,None
179,2,RCM SAR 01b,2,Tunstall Bay Dock,Gibsons Harbor,52.0,64.0,64.0,67.0,25.0,4,Tunstall Bay
180,3,RCM SAR 01b,3,Gibsons Harbor,Bowen Bay Marina,67.0,76.2,76.2,79.2,25.0,0,None
181,4,RCM SAR 01b,4,Bowen Bay Marina,Gibsons Harbor,79.2,90.24000000000001,90.24000000000001,93.24000000000001,25.0,4,Bowen Bay
182,5,RCM SAR 01b,5,Gibsons Harbor,Bowen Bay Beach,93.24000000000001,102.44000000000001,102.44000000000001,105.44000000000001,25.0,0,None
183,6,RCM SAR 01b,6,Bowen Bay Beach,Gibsons Harbor,105.44000000000001,116.48000000000002,116.48000000000002,119.48000000000002,25.0,4,Bowen Bay
184,7,RCM SAR 01b,7,Gibsons Harbor,Tunstall Bay Dock,119.48000000000002,129.48000000000002,129.48000000000002,132.48000000000002,25.0,0,None
185,8,RCM SAR 01b,8,Tunstall Bay Dock,Gibsons Harbor,132.48000000000002,144.48000000000002,144.48000000000002,147.48000000000002,25.0,4,Tunstall Bay
186,9,RCM SAR 01b,9,Gibsons Harbor,Bowen Bay Beach,147.48000000000002,156.68,156.68,159.68,25.0,0,None
187,10,RCM SAR 01b,10,Bowen Bay Beach,Gibsons Harbor,159.68,170.72,170.72,173.72,25.0,4,Bowen Bay
